gem17,gem17name,fl17,bev17,kennziffer,name,krs17,
8317129,Steinach,33.32,"4,021",8317904,VVG der Stadt Haslach im Kinzigtal,8317000,Ortenaukreis
8317141,Willstätt,55.27,"9,787",8317141,Willstätt,8317000,Ortenaukreis
8317145,"Wolfach, Stadt",67.97,"5,832",8317913,VVG der Stadt Wolfach,8317000,Ortenaukreis
8317146,"Zell am Harmersbach, Stadt",36.41,"8,055",8317914,VVG der Stadt Zell am Harmersbach,8317000,Ortenaukreis
8317150,Schwanau,38.35,"7,068",8317912,VVG der Gemeinde Schwanau,8317000,Ortenaukreis
8317151,Neuried,57.84,"9,699",8317151,Neuried,8317000,Ortenaukreis
8317152,Kappel-Grafenhausen,25.72,"5,009",8317902,VVG der Stadt Ettenheim,8317000,Ortenaukreis
8317153,"Rheinau, Stadt",73.5,"11,289",8317153,"Rheinau, Stadt",8317000,Ortenaukreis
8317971,"Rheinau, gemeindefreies Gebiet",9.94,0,8317971,"Rheinau, gemeindefreies Gebiet",8317000,Ortenaukreis
8325001,Aichhalden,25.75,"4,177",8325905,VVG der Stadt Schramberg,8325000,Rottweil
8325009,Bösingen,22.45,"3,323",8325907,GVV Villingendorf,8325000,Rottweil
8325011,Dietingen,42.26,"4,011",8325903,VVG der Stadt Rottweil,8325000,Rottweil
8325012,"Dornhan, Stadt",44.92,"6,010",8325012,"Dornhan, Stadt",8325000,Rottweil
8325014,Dunningen,48.45,"6,227",8325901,VVG der Gemeinde Dunningen,8325000,Rottweil
8325015,Epfendorf,29.68,"3,310",8325902,VVG der Stadt Oberndorf am Neckar,8325000,Rottweil
8325024,Hardt,10.6,"2,567",8325905,VVG der Stadt Schramberg,8325000,Rottweil
8325036,Lauterbach,19.97,"2,908",8325905,VVG der Stadt Schramberg,8325000,Rottweil
8325045,"Oberndorf am Neckar, Stadt",55.92,"14,033",8325902,VVG der Stadt Oberndorf am Neckar,8325000,Rottweil
8325049,"Rottweil, Stadt",71.76,"25,204",8325903,VVG der Stadt Rottweil,8325000,Rottweil
8325050,Schenkenzell,42.14,"1,818",8325904,VVG der Stadt Schiltach,8325000,Rottweil
8325051,"Schiltach, Stadt",34.21,"3,783",8325904,VVG der Stadt Schiltach,8325000,Rottweil
8325053,"Schramberg, Stadt",80.7,"21,125",8325905,VVG der Stadt Schramberg,8325000,Rottweil
8325057,"Sulz am Neckar, Stadt",87.62,"12,267",8325906,VVG der Stadt Sulz am Neckar,8325000,Rottweil
8325060,Villingendorf,9.33,"3,265",8325907,GVV Villingendorf,8325000,Rottweil
8325061,Vöhringen,24.71,"4,313",8325906,VVG der Stadt Sulz am Neckar,8325000,Rottweil
8325064,Wellendingen,17.48,"3,164",8325903,VVG der Stadt Rottweil,8325000,Rottweil
8325069,Zimmern ob Rottweil,33.76,"6,149",8325903,VVG der Stadt Rottweil,8325000,Rottweil
8325070,Fluorn-Winzeln,24.6,"3,067",8325902,VVG der Stadt Oberndorf am Neckar,8325000,Rottweil
8325071,Eschbronn,10.98,"2,076",8325901,VVG der Gemeinde Dunningen,8325000,Rottweil
8325072,Deißlingen,32.15,"6,061",8325903,VVG der Stadt Rottweil,8325000,Rottweil
8326003,"Bad Dürrheim, Stadt",62.08,"13,174",8326003,"Bad Dürrheim, Stadt",8326000,Schwarzwald-Baar-Kreis
8326005,"Blumberg, Stadt",98.72,"10,100",8326005,"Blumberg, Stadt",8326000,Schwarzwald-Baar-Kreis
8326006,"Bräunlingen, Stadt",62.14,"5,783",8326901,GVV Donaueschingen,8326000,Schwarzwald-Baar-Kreis
8326010,Dauchingen,10.03,"3,702",8326904,VVG der Stadt Villingen-Schwenningen,8326000,Schwarzwald-Baar-Kreis
8326012,"Donaueschingen, Stadt",104.67,"22,485",8326901,GVV Donaueschingen,8326000,Schwarzwald-Baar-Kreis
8326017,"Furtwangen im Schwarzwald, Stadt",82.57,"9,079",8326902,VVG der Stadt Furtwangen im Schwarzwald,8326000,Schwarzwald-Baar-Kreis
8326020,Gütenbach,18.49,"1,162",8326902,VVG der Stadt Furtwangen im Schwarzwald,8326000,Schwarzwald-Baar-Kreis
8326027,"Hüfingen, Stadt",58.55,"7,703",8326901,GVV Donaueschingen,8326000,Schwarzwald-Baar-Kreis
8326031,Königsfeld im Schwarzwald,40.2,"6,017",8326031,Königsfeld im Schwarzwald,8326000,Schwarzwald-Baar-Kreis
8326037,Mönchweiler,9.6,"2,979",8326904,VVG der Stadt Villingen-Schwenningen,8326000,Schwarzwald-Baar-Kreis
8326041,Niedereschach,33.08,"5,935",8326904,VVG der Stadt Villingen-Schwenningen,8326000,Schwarzwald-Baar-Kreis
8326052,"St. Georgen im Schwarzwald, Stadt",59.84,"12,906",8326052,"St. Georgen im Schwarzwald, Stadt",8326000,Schwarzwald-Baar-Kreis
8326054,Schönwald im Schwarzwald,27.8,"2,415",8326903,GVV Raumschaft Triberg,8326000,Schwarzwald-Baar-Kreis
8326055,Schonach im Schwarzwald,36.71,"4,009",8326903,GVV Raumschaft Triberg,8326000,Schwarzwald-Baar-Kreis
8326060,"Triberg im Schwarzwald, Stadt",33.33,"4,771",8326903,GVV Raumschaft Triberg,8326000,Schwarzwald-Baar-Kreis
8326061,Tuningen,15.59,"2,939",8326904,VVG der Stadt Villingen-Schwenningen,8326000,Schwarzwald-Baar-Kreis
8326065,Unterkirnach,13.17,"2,583",8326904,VVG der Stadt Villingen-Schwenningen,8326000,Schwarzwald-Baar-Kreis
8326068,"Vöhrenbach, Stadt",70.47,"3,825",8326068,"Vöhrenbach, Stadt",8326000,Schwarzwald-Baar-Kreis
8326074,"Villingen-Schwenningen, Stadt",165.5,"84,557",8326904,VVG der Stadt Villingen-Schwenningen,8326000,Schwarzwald-Baar-Kreis
8326075,Brigachtal,22.8,"5,083",8326904,VVG der Stadt Villingen-Schwenningen,8326000,Schwarzwald-Baar-Kreis
8327002,Aldingen,22.17,"7,578",8327904,VVG der Stadt Spaichingen,8327000,Tuttlingen
8327004,Bärenthal,12.69,484,8327901,GVV Donau-Heuberg,8327000,Tuttlingen
8327005,Balgheim,7.61,"1,246",8327904,VVG der Stadt Spaichingen,8327000,Tuttlingen
8327006,Böttingen,16.31,"1,424",8327904,VVG der Stadt Spaichingen,8327000,Tuttlingen
8327007,Bubsheim,8.29,"1,348",8327902,GVV Heuberg,8327000,Tuttlingen
8327008,Buchheim,18.3,678,8327901,GVV Donau-Heuberg,8327000,Tuttlingen
8327009,Deilingen,10.91,"1,722",8327902,GVV Heuberg,8327000,Tuttlingen
8327010,Denkingen,15.03,"2,633",8327904,VVG der Stadt Spaichingen,8327000,Tuttlingen
8327011,Dürbheim,14.82,"1,668",8327904,VVG der Stadt Spaichingen,8327000,Tuttlingen
8327012,Durchhausen,8.99,952,8327905,VVG der Stadt Trossingen,8327000,Tuttlingen
8327013,Egesheim,7.67,645,8327902,GVV Heuberg,8327000,Tuttlingen
8327016,"Fridingen an der Donau, Stadt",22.47,"3,176",8327901,GVV Donau-Heuberg,8327000,Tuttlingen
8327017,Frittlingen,8.79,"2,168",8327904,VVG der Stadt Spaichingen,8327000,Tuttlingen
8327018,"Geisingen, Stadt",73.75,"6,230",8327903,GVV Immendingen-Geisingen,8327000,Tuttlingen
8327019,Gosheim,9.32,"3,922",8327902,GVV Heuberg,8327000,Tuttlingen
8327020,Gunningen,5.44,712,8327905,VVG der Stadt Trossingen,8327000,Tuttlingen
8327023,Hausen ob Verena,5.87,775,8327904,VVG der Stadt Spaichingen,8327000,Tuttlingen
8327025,Immendingen,74.05,"6,237",8327903,GVV Immendingen-Geisingen,8327000,Tuttlingen
8327027,Irndorf,14.56,689,8327901,GVV Donau-Heuberg,8327000,Tuttlingen
8327029,Königsheim,4.37,566,8327902,GVV Heuberg,8327000,Tuttlingen
8327030,Kolbingen,16.49,"1,250",8327901,GVV Donau-Heuberg,8327000,Tuttlingen
8327033,Mahlstetten,12.2,818,8327904,VVG der Stadt Spaichingen,8327000,Tuttlingen
8327036,"Mühlheim an der Donau, Stadt",21.74,"3,605",8327901,GVV Donau-Heuberg,8327000,Tuttlingen
8327038,Neuhausen ob Eck,46.25,"3,915",8327906,VVG der Stadt Tuttlingen,8327000,Tuttlingen
8327040,Reichenbach am Heuberg,6.1,518,8327902,GVV Heuberg,8327000,Tuttlingen
8327041,Renquishausen,7.71,756,8327901,GVV Donau-Heuberg,8327000,Tuttlingen
8327046,"Spaichingen, Stadt",18.5,"12,825",8327904,VVG der Stadt Spaichingen,8327000,Tuttlingen
8327048,Talheim,13.12,"1,212",8327905,VVG der Stadt Trossingen,8327000,Tuttlingen
8327049,"Trossingen, Stadt",24.2,"16,710",8327905,VVG der Stadt Trossingen,8327000,Tuttlingen
8327050,"Tuttlingen, Stadt",90.45,"35,456",8327906,VVG der Stadt Tuttlingen,8327000,Tuttlingen
8327051,Wehingen,14.59,"3,620",8327902,GVV Heuberg,8327000,Tuttlingen
8327054,Wurmlingen,15.42,"3,837",8327906,VVG der Stadt Tuttlingen,8327000,Tuttlingen
8327055,Seitingen-Oberflacht,19.65,"2,526",8327906,VVG der Stadt Tuttlingen,8327000,Tuttlingen
8327056,Rietheim-Weilheim,11.98,"2,803",8327906,VVG der Stadt Tuttlingen,8327000,Tuttlingen
8327057,Emmingen-Liptingen,54.54,"4,693",8327906,VVG der Stadt Tuttlingen,8327000,Tuttlingen
8335001,"Aach, Stadt",10.68,"2,302",8335901,VVG der Stadt Engen,8335000,Konstanz
8335002,Allensbach,26.53,"7,113",8335904,VVG der Stadt Konstanz,8335000,Konstanz
8335015,Büsingen am Hochrhein,7.62,"1,443",8335902,VVG der Gemeinde Gottmadingen,8335000,Konstanz
8335021,Eigeltingen,59.27,"3,804",8335906,VVG der Stadt Stockach,8335000,Konstanz
8335022,"Engen, Stadt",70.56,"10,749",8335901,VVG der Stadt Engen,8335000,Konstanz
8335025,Gaienhofen,12.52,"3,458",8335903,GVV Höri,8335000,Konstanz
8335026,Gailingen am Hochrhein,13.18,"2,826",8335902,VVG der Gemeinde Gottmadingen,8335000,Konstanz
8335028,Gottmadingen,23.58,"10,556",8335902,VVG der Gemeinde Gottmadingen,8335000,Konstanz
8335035,Hilzingen,53.02,"8,602",8335035,Hilzingen,8335000,Konstanz
8335043,"Konstanz, Universitätsstadt",54.11,"84,441",8335904,VVG der Stadt Konstanz,8335000,Konstanz
8335055,Moos,14.37,"3,275",8335903,GVV Höri,8335000,Konstanz
8335057,Mühlingen,32.67,"2,438",8335906,VVG der Stadt Stockach,8335000,Konstanz
8335061,Öhningen,28.18,"3,653",8335903,GVV Höri,8335000,Konstanz
8335063,"Radolfzell am Bodensee, Stadt",58.55,"31,064",8335063,"Radolfzell am Bodensee, Stadt",8335000,Konstanz
8335066,Reichenau,12.71,"5,299",8335904,VVG der Stadt Konstanz,8335000,Konstanz
8335075,"Singen (Hohentwiel), Stadt",61.77,"47,716",8335905,VVG der Stadt Singen (Hohentwiel),8335000,Konstanz
8335077,Steißlingen,24.52,"4,783",8335905,VVG der Stadt Singen (Hohentwiel),8335000,Konstanz
8335079,"Stockach, Stadt",69.73,"16,894",8335906,VVG der Stadt Stockach,8335000,Konstanz
8335080,"Tengen, Stadt",62.04,"4,572",8335080,"Tengen, Stadt",8335000,Konstanz
8335081,Volkertshausen,5.15,"3,068",8335905,VVG der Stadt Singen (Hohentwiel),8335000,Konstanz
8335096,Hohenfels,30.49,"2,061",8335906,VVG der Stadt Stockach,8335000,Konstanz
8335097,Mühlhausen-Ehingen,17.82,"3,855",8335901,VVG der Stadt Engen,8335000,Konstanz
8335098,Bodman-Ludwigshafen,28.08,"4,716",8335906,VVG der Stadt Stockach,8335000,Konstanz
8335099,Orsingen-Nenzingen,22.23,"3,471",8335906,VVG der Stadt Stockach,8335000,Konstanz
8335100,Rielasingen-Worblingen,18.59,"11,856",8335905,VVG der Stadt Singen (Hohentwiel),8335000,Konstanz
8336004,Aitern,9.21,530,8336906,GVV Schönau im Schwarzwald,8336000,Lörrach
8336006,Bad Bellingen,16.93,"4,299",8336905,VVG der Gemeinde Schliengen,8336000,Lörrach
8336008,Binzen,5.81,"3,011",8336908,GVV Vorderes Kandertal,8336000,Lörrach
8336010,Böllen,5.67,96,8336906,GVV Schönau im Schwarzwald,8336000,Lörrach
8336014,Efringen-Kirchen,43.75,"8,626",8336014,Efringen-Kirchen,8336000,Lörrach
8336019,Eimeldingen,3.55,"2,498",8336908,GVV Vorderes Kandertal,8336000,Lörrach
8336024,Fischingen,1.89,781,8336908,GVV Vorderes Kandertal,8336000,Lörrach
8336025,Fröhnd,16.19,485,8336906,GVV Schönau im Schwarzwald,8336000,Lörrach
8336034,Hasel,11.65,"1,103",8336907,VVG der Stadt Schopfheim,8336000,Lörrach
8336036,Hausen im Wiesental,5.14,"2,371",8336907,VVG der Stadt Schopfheim,8336000,Lörrach
8336043,Inzlingen,9.48,"2,566",8336903,VVG der Stadt Lörrach,8336000,Lörrach
8336045,"Kandern, Stadt",62.26,"8,354",8336901,VVG der Stadt Kandern,8336000,Lörrach
8336050,"Lörrach, Stadt",39.37,"49,213",8336903,VVG der Stadt Lörrach,8336000,Lörrach
8336057,Maulburg,9.73,"4,237",8336907,VVG der Stadt Schopfheim,8336000,Lörrach
8336069,"Rheinfelden (Baden), Stadt",62.82,"32,856",8336904,VVG der Stadt Rheinfelden (Baden),8336000,Lörrach
8336073,Rümmingen,4.46,"1,867",8336908,GVV Vorderes Kandertal,8336000,Lörrach
8336075,Schallbach,3.95,788,8336908,GVV Vorderes Kandertal,8336000,Lörrach
8336078,Schliengen,37.46,"5,625",8336905,VVG der Gemeinde Schliengen,8336000,Lörrach
8336079,"Schönau im Schwarzwald, Stadt",14.72,"2,442",8336906,GVV Schönau im Schwarzwald,8336000,Lörrach
8336080,Schönenberg,7.43,347,8336906,GVV Schönau im Schwarzwald,8336000,Lörrach
8336081,"Schopfheim, Stadt",67.94,"19,823",8336907,VVG der Stadt Schopfheim,8336000,Lörrach
8336082,Schwörstadt,20.06,"2,499",8336904,VVG der Stadt Rheinfelden (Baden),8336000,Lörrach
8336084,Steinen,46.85,"10,097",8336084,Steinen,8336000,Lörrach
8336087,"Todtnau, Stadt",69.75,"4,908",8336087,"Todtnau, Stadt",8336000,Lörrach
8336089,Tunau,4.05,193,8336906,GVV Schönau im Schwarzwald,8336000,Lörrach
8336090,Utzenfeld,7.4,604,8336906,GVV Schönau im Schwarzwald,8336000,Lörrach
8336091,"Weil am Rhein, Stadt",19.46,"30,197",8336091,"Weil am Rhein, Stadt",8336000,Lörrach
8336094,Wembach,1.8,340,8336906,GVV Schönau im Schwarzwald,8336000,Lörrach
8336096,Wieden,12.25,548,8336906,GVV Schönau im Schwarzwald,8336000,Lörrach
8336100,Wittlingen,4.5,945,8336908,GVV Vorderes Kandertal,8336000,Lörrach
8336103,"Zell im Wiesental, Stadt",36.12,"6,221",8336909,VVG der Stadt Zell im Wiesental,8336000,Lörrach
8336104,Malsburg-Marzell,24.9,"1,513",8336901,VVG der Stadt Kandern,8336000,Lörrach
8336105,Grenzach-Wyhlen,17.31,"14,639",8336105,Grenzach-Wyhlen,8336000,Lörrach
8336106,Häg-Ehrsberg,25.04,854,8336909,VVG der Stadt Zell im Wiesental,8336000,Lörrach
8336107,Kleines Wiesental,77.82,"2,838",8336107,Kleines Wiesental,8336000,Lörrach
8337002,Albbruck,39.69,"7,236",8337002,Albbruck,8337000,Waldshut
8337013,Bernau im Schwarzwald,38,"1,980",8337906,GVV St. Blasien,8337000,Waldshut
8337022,"Bonndorf im Schwarzwald, Stadt",75.91,"6,901",8337901,VVG der Stadt Bonndorf im Schwarzwald,8337000,Waldshut
8337027,Dachsberg (Südschwarzwald),35.6,"1,386",8337906,GVV St. Blasien,8337000,Waldshut
8337030,Dettighofen,14.38,"1,135",8337902,GVV Jestetten,8337000,Waldshut
8337032,Dogern,7.45,"2,364",8337907,VVG der Stadt Waldshut-Tiengen,8337000,Waldshut
8337038,Görwihl,50.41,"4,257",8337038,Görwihl,8337000,Waldshut
8337039,Grafenhausen,48.54,"2,254",8337904,GVV Oberes Schlüchttal,8337000,Waldshut
8337045,Häusern,8.88,"1,326",8337906,GVV St. Blasien,8337000,Waldshut
8337049,Herrischried,37.51,"2,812",8337905,VVG der Stadt Bad Säckingen,8337000,Waldshut
8337051,Höchenschwand,29.56,"2,634",8337906,GVV St. Blasien,8337000,Waldshut
8337053,Hohentengen am Hochrhein,27.57,"3,852",8337903,GVV Küssaberg,8337000,Waldshut
8337059,Ibach,21.38,371,8337906,GVV St. Blasien,8337000,Waldshut
8337060,Jestetten,20.63,"5,233",8337902,GVV Jestetten,8337000,Waldshut
8337062,Klettgau,45.87,"7,573",8337062,Klettgau,8337000,Waldshut
8337065,Lauchringen,12.77,"7,698",8337907,VVG der Stadt Waldshut-Tiengen,8337000,Waldshut
8337066,"Laufenburg (Baden), Stadt",23.55,"8,967",8337066,"Laufenburg (Baden), Stadt",8337000,Waldshut
8337070,Lottstetten,13.4,"2,253",8337902,GVV Jestetten,8337000,Waldshut
8337076,Murg,20.9,"7,024",8337905,VVG der Stadt Bad Säckingen,8337000,Waldshut
8337090,Rickenbach,34.65,"3,953",8337905,VVG der Stadt Bad Säckingen,8337000,Waldshut
8337096,"Bad Säckingen, Stadt",25.34,"17,195",8337905,VVG der Stadt Bad Säckingen,8337000,Waldshut
8337097,"St. Blasien, Stadt",54.41,"3,950",8337906,GVV St. Blasien,8337000,Waldshut
8337106,"Stühlingen, Stadt",93.16,"5,248",8337106,"Stühlingen, Stadt",8337000,Waldshut
8337108,Todtmoos,28.09,"1,978",8337906,GVV St. Blasien,8337000,Waldshut
8337116,"Wehr, Stadt",35.66,"13,066",8337116,"Wehr, Stadt",8337000,Waldshut
8337118,Weilheim,35.65,"3,157",8337907,VVG der Stadt Waldshut-Tiengen,8337000,Waldshut
8337123,Wutöschingen,26.47,"6,654",8337908,VVG der Gemeinde Wutöschingen,8337000,Waldshut
8337124,Eggingen,13.95,"1,694",8337908,VVG der Gemeinde Wutöschingen,8337000,Waldshut
8337125,Küssaberg,26.17,"5,399",8337903,GVV Küssaberg,8337000,Waldshut
8337126,"Waldshut-Tiengen, Stadt",77.97,"24,149",8337907,VVG der Stadt Waldshut-Tiengen,8337000,Waldshut
8337127,Wutach,30.51,"1,216",8337901,VVG der Stadt Bonndorf im Schwarzwald,8337000,Waldshut
8337128,Ühlingen-Birkendorf,77.07,"5,283",8337904,GVV Oberes Schlüchttal,8337000,Waldshut
8415014,Dettingen an der Erms,15.79,"9,593",8415014,Dettingen an der Erms,8415000,Reutlingen
8415019,Eningen unter Achalm,23.13,"11,315",8415019,Eningen unter Achalm,8415000,Reutlingen
8415027,Gomadingen,45.83,"2,250",8415903,VVG der Stadt Münsingen,8415000,Reutlingen
8415028,Grabenstetten,14.53,"1,677",8415905,VVG der Stadt Bad Urach,8415000,Reutlingen
8415029,Grafenberg,3.5,"2,617",8415902,VVG der Stadt Metzingen,8415000,Reutlingen
8415034,"Hayingen, Stadt",63.36,"2,200",8415906,GVV Zwiefalten-Hayingen,8415000,Reutlingen
8415039,Hülben,6.41,"2,920",8415905,VVG der Stadt Bad Urach,8415000,Reutlingen
8415048,Mehrstetten,17.1,"1,402",8415903,VVG der Stadt Münsingen,8415000,Reutlingen
8415050,"Metzingen, Stadt",34.55,"21,845",8415902,VVG der Stadt Metzingen,8415000,Reutlingen
8415053,"Münsingen, Stadt",116.93,"14,418",8415903,VVG der Stadt Münsingen,8415000,Reutlingen
8415058,Pfronstetten,54.1,"1,489",8415906,GVV Zwiefalten-Hayingen,8415000,Reutlingen
8415059,"Pfullingen, Stadt",30.14,"18,471",8415059,"Pfullingen, Stadt",8415000,Reutlingen
8415060,Pliezhausen,17.31,"9,651",8415904,VVG der Gemeinde Pliezhausen,8415000,Reutlingen
8415061,"Reutlingen, Stadt",87.04,"115,762",8415061,"Reutlingen, Stadt",8415000,Reutlingen
8415062,Riederich,4.64,"4,320",8415902,VVG der Stadt Metzingen,8415000,Reutlingen
8415073,"Trochtelfingen, Stadt",79.2,"6,366",8415073,"Trochtelfingen, Stadt",8415000,Reutlingen
8415078,"Bad Urach, Stadt",55.42,"12,361",8415905,VVG der Stadt Bad Urach,8415000,Reutlingen
8415080,Wannweil,5.34,"5,331",8415080,Wannweil,8415000,Reutlingen
8415085,Zwiefalten,45.39,"2,233",8415906,GVV Zwiefalten-Hayingen,8415000,Reutlingen
8415087,Walddorfhäslach,14.44,"5,104",8415904,VVG der Gemeinde Pliezhausen,8415000,Reutlingen
8415088,Römerstein,46.04,"4,045",8415905,VVG der Stadt Bad Urach,8415000,Reutlingen
8415089,Engstingen,31.52,"5,226",8415901,VVG der Gemeinde Engstingen,8415000,Reutlingen
8415090,Hohenstein,61.71,"3,704",8415901,VVG der Gemeinde Engstingen,8415000,Reutlingen
8415091,Sonnenbühl,61.25,"7,144",8415091,Sonnenbühl,8415000,Reutlingen
8415092,Lichtenstein,34.24,"9,196",8415092,Lichtenstein,8415000,Reutlingen
8415093,St. Johann,58.92,"5,114",8415093,St. Johann,8415000,Reutlingen
8415971,"Gutsbezirk Münsingen, gemeindefreies Gebiet",64.63,0,8415971,"Gutsbezirk Münsingen, gemeindefreies Gebiet",8415000,Reutlingen
8416006,Bodelshausen,13.83,"5,748",8416902,VVG der Stadt Mössingen,8416000,Tübingen
8416009,Dettenhausen,11.02,"5,487",8416009,Dettenhausen,8416000,Tübingen
8416011,Dußlingen,13.06,"6,089",8416901,GVV Steinlach-Wiesaz,8416000,Tübingen
8416015,Gomaringen,17.32,"8,967",8416901,GVV Steinlach-Wiesaz,8416000,Tübingen
8416018,Hirrlingen,12.83,"3,079",8416903,VVG der Stadt Rottenburg am Neckar,8416000,Tübingen
8416022,Kirchentellinsfurt,10.99,"5,599",8416022,Kirchentellinsfurt,8416000,Tübingen
8416023,Kusterdingen,24.24,"8,552",8416023,Kusterdingen,8416000,Tübingen
8416025,"Mössingen, Stadt",50.03,"20,416",8416902,VVG der Stadt Mössingen,8416000,Tübingen
8416026,Nehren,8.58,"4,353",8416901,GVV Steinlach-Wiesaz,8416000,Tübingen
8416031,Ofterdingen,15.15,"5,023",8416902,VVG der Stadt Mössingen,8416000,Tübingen
8416036,"Rottenburg am Neckar, Stadt",142.26,"43,615",8416903,VVG der Stadt Rottenburg am Neckar,8416000,Tübingen
8416041,"Tübingen, Universitätsstadt",108.07,"89,447",8416041,"Tübingen, Universitätsstadt",8416000,Tübingen
8416048,Ammerbuch,48.04,"11,400",8416048,Ammerbuch,8416000,Tübingen
8416049,Neustetten,15.88,"3,627",8416903,VVG der Stadt Rottenburg am Neckar,8416000,Tübingen
8416050,Starzach,27.84,"4,353",8416903,VVG der Stadt Rottenburg am Neckar,8416000,Tübingen
8417002,"Balingen, Stadt",90.32,"34,062",8417902,VVG der Stadt Balingen,8417000,Zollernalbkreis
8417008,Bisingen,32.83,"9,423",8417903,VVG der Gemeinde Bisingen,8417000,Zollernalbkreis
8417010,Bitz,8.82,"3,627",8417901,VVG der Stadt Albstadt,8417000,Zollernalbkreis
8417013,"Burladingen, Stadt",123.31,"12,239",8417013,"Burladingen, Stadt",8417000,Zollernalbkreis
8417014,Dautmergen,4.54,415,8417906,GVV Oberes Schlichemtal,8417000,Zollernalbkreis
8417015,Dormettingen,6.55,"1,100",8417906,GVV Oberes Schlichemtal,8417000,Zollernalbkreis
8417016,Dotternhausen,10.01,"1,856",8417906,GVV Oberes Schlichemtal,8417000,Zollernalbkreis
8417022,"Geislingen, Stadt",31.96,"5,860",8417902,VVG der Stadt Balingen,8417000,Zollernalbkreis
8417023,Grosselfingen,16.15,"2,195",8417903,VVG der Gemeinde Bisingen,8417000,Zollernalbkreis
8417025,"Haigerloch, Stadt",76.44,"10,637",8417025,"Haigerloch, Stadt",8417000,Zollernalbkreis
8417029,Hausen am Tann,8.49,460,8417906,GVV Oberes Schlichemtal,8417000,Zollernalbkreis
8417031,"Hechingen, Stadt",66.41,"19,157",8417904,VVG der Stadt Hechingen,8417000,Zollernalbkreis
8417036,Jungingen,9.33,"1,357",8417904,VVG der Stadt Hechingen,8417000,Zollernalbkreis
8417044,"Meßstetten, Stadt",76.8,"10,563",8417905,VVG der Stadt Meßstetten,8417000,Zollernalbkreis
8417045,Nusplingen,20.75,"1,785",8417905,VVG der Stadt Meßstetten,8417000,Zollernalbkreis
8417047,Obernheim,15.01,"1,458",8417905,VVG der Stadt Meßstetten,8417000,Zollernalbkreis
8417051,Rangendingen,21.66,"5,240",8417904,VVG der Stadt Hechingen,8417000,Zollernalbkreis
8417052,Ratshausen,5.76,767,8417906,GVV Oberes Schlichemtal,8417000,Zollernalbkreis
8417054,"Rosenfeld, Stadt",51.11,"6,391",8417054,"Rosenfeld, Stadt",8417000,Zollernalbkreis
8417057,"Schömberg, Stadt",23.25,"4,643",8417906,GVV Oberes Schlichemtal,8417000,Zollernalbkreis
8417063,Straßberg,24.91,"2,460",8417907,VVG der Gemeinde Winterlingen,8417000,Zollernalbkreis
8417071,Weilen unter den Rinnen,3.08,612,8417906,GVV Oberes Schlichemtal,8417000,Zollernalbkreis
8417075,Winterlingen,50.63,"6,367",8417907,VVG der Gemeinde Winterlingen,8417000,Zollernalbkreis
8417078,Zimmern unter der Burg,5.04,473,8417906,GVV Oberes Schlichemtal,8417000,Zollernalbkreis
8417079,"Albstadt, Stadt",134.4,"45,023",8417901,VVG der Stadt Albstadt,8417000,Zollernalbkreis
8421000,"Ulm, Universitätsstadt",118.68,"125,596",8421000,"Ulm, Universitätsstadt",8421000,"Ulm, Stadt"
8425002,Allmendingen,45.87,"4,403",8425901,VVG der Gemeinde Allmendingen,8425000,Alb-Donau-Kreis
8425004,Altheim,7.8,611,8425901,VVG der Gemeinde Allmendingen,8425000,Alb-Donau-Kreis
8425005,Altheim (Alb),25.77,"1,694",8425908,GVV Langenau,8425000,Alb-Donau-Kreis
8425008,Amstetten,49.8,"3,953",8425909,GVV Lonsee-Amstetten,8425000,Alb-Donau-Kreis
8425011,Asselfingen,12.86,"1,048",8425908,GVV Langenau,8425000,Alb-Donau-Kreis
8425013,Ballendorf,14.22,644,8425908,GVV Langenau,8425000,Alb-Donau-Kreis
8425014,Beimerstetten,14.34,"2,579",8425904,VVG der Gemeinde Dornstadt,8425000,Alb-Donau-Kreis
