kennziffer,name,fl17,bev17,sgtyp,sgtyp_name,wo,,mittelb17,mittelb17name,ihk17,ihk17name
1060948,Kisdorf,88.58,"10,722",50,Landgemeinde,1,West,10104,Kaltenkirchen,50,IHK zu Lübeck
1060953,Leezen,114.88,"8,689",50,Landgemeinde,1,West,10112,Bad Segeberg/Wahlstedt,50,IHK zu Lübeck
1060963,Boostedt-Rickling,147.16,"13,880",40,Kleine Kleinstadt,1,West,10304,Neumünster,50,IHK zu Lübeck
1060986,Trave-Land,317.95,"20,116",50,Landgemeinde,1,West,10112,Bad Segeberg/Wahlstedt,50,IHK zu Lübeck
1061029,"Glückstadt, Stadt",22.75,"11,143",30,Größere Kleinstadt,1,West,10101,Elmshorn,42,IHK zu Kiel
1061046,"Itzehoe, Stadt",28.03,"31,848",20,Mittelstadt,1,West,10404,Itzehoe,42,IHK zu Kiel
1061113,"Wilster, Stadt",2.71,"4,383",50,Landgemeinde,1,West,10404,Itzehoe,42,IHK zu Kiel
1061904,Breitenburg,69.81,"8,655",50,Landgemeinde,1,West,10404,Itzehoe,42,IHK zu Kiel
1061934,Horst-Herzhorn,174.52,"15,870",40,Kleine Kleinstadt,1,West,10101,Elmshorn,42,IHK zu Kiel
1061938,Itzehoe-Land,138.50,"10,352",50,Landgemeinde,1,West,10404,Itzehoe,42,IHK zu Kiel
1061953,Krempermarsch,81.21,"9,379",50,Landgemeinde,1,West,10404,Itzehoe,42,IHK zu Kiel
1061968,Schenefeld,164.39,"10,568",50,Landgemeinde,1,West,10404,Itzehoe,42,IHK zu Kiel
1061979,Wilstermarsch,178.03,"6,649",50,Landgemeinde,1,West,10404,Itzehoe,42,IHK zu Kiel
1061989,Kellinghusen,195.75,"22,766",40,Kleine Kleinstadt,1,West,10404,Itzehoe,42,IHK zu Kiel
1062001,"Ahrensburg, Stadt",35.30,"33,305",20,Mittelstadt,1,West,10106,Ahrensburg,50,IHK zu Lübeck
1062004,"Bad Oldesloe, Stadt",52.60,"24,964",20,Mittelstadt,1,West,10111,Bad Oldesloe,50,IHK zu Lübeck
1062006,"Bargteheide, Stadt",15.82,"16,045",30,Größere Kleinstadt,1,West,10106,Ahrensburg,50,IHK zu Lübeck
1062009,Barsbüttel,24.68,"12,681",30,Größere Kleinstadt,1,West,10113,Reinbek/Glinde/Wentorf,50,IHK zu Lübeck
1062018,"Glinde, Stadt",11.22,"18,365",30,Größere Kleinstadt,1,West,10113,Reinbek/Glinde/Wentorf,50,IHK zu Lübeck
1062023,Großhansdorf,11.20,"9,377",40,Kleine Kleinstadt,1,West,10106,Ahrensburg,50,IHK zu Lübeck
1062053,Oststeinbek,11.37,"8,902",40,Kleine Kleinstadt,1,West,10113,Reinbek/Glinde/Wentorf,50,IHK zu Lübeck
1062060,"Reinbek, Stadt",31.23,"27,409",20,Mittelstadt,1,West,10113,Reinbek/Glinde/Wentorf,50,IHK zu Lübeck
1062061,"Reinfeld (Holstein), Stadt",17.36,"9,055",40,Kleine Kleinstadt,1,West,10111,Bad Oldesloe,50,IHK zu Lübeck
1062090,Ammersbek,17.71,"9,745",40,Kleine Kleinstadt,1,West,10106,Ahrensburg,50,IHK zu Lübeck
1062907,Bad Oldesloe-Land,121.79,"11,455",50,Landgemeinde,1,West,10111,Bad Oldesloe,50,IHK zu Lübeck
1062918,Bargteheide-Land,98.90,"14,559",50,Landgemeinde,1,West,10106,Ahrensburg,50,IHK zu Lübeck
1062944,Nordstormarn,123.37,"10,870",50,Landgemeinde,1,West,10111,Bad Oldesloe,50,IHK zu Lübeck
1062962,Siek,60.56,"10,351",50,Landgemeinde,1,West,10106,Ahrensburg,50,IHK zu Lübeck
1062970,Trittau,93.35,"18,907",40,Kleine Kleinstadt,1,West,10106,Ahrensburg,50,IHK zu Lübeck
2000000,"Hamburg, Freie und Hansestadt",755.30,"1,830,584",10,Großstadt,1,West,20001,Hamburg,35,Handelskammer Hamburg
3101000,"Braunschweig, Stadt",192.70,"248,023",10,Großstadt,1,West,30104,Braunschweig,10,IHK Braunschweig
3102000,"Salzgitter, Stadt",224.49,"104,548",10,Großstadt,1,West,30108,Salzgitter,10,IHK Braunschweig
3103000,"Wolfsburg, Stadt",204.61,"123,914",10,Großstadt,1,West,30103,Wolfsburg,51,IHK Lüneburg-Wolfsburg
3151009,"Gifhorn, Stadt",105.39,"42,239",20,Mittelstadt,1,West,30102,Gifhorn,51,IHK Lüneburg-Wolfsburg
3151025,Sassenburg,88.54,"11,614",30,Größere Kleinstadt,1,West,30102,Gifhorn,51,IHK Lüneburg-Wolfsburg
3151040,"Wittingen, Stadt",225.83,"11,529",30,Größere Kleinstadt,1,West,30101,Wittingen,51,IHK Lüneburg-Wolfsburg
3151501,"Giebel, gemfr. Gebiet",10.38,0,50,Landgemeinde,1,West,30103,Wolfsburg,51,IHK Lüneburg-Wolfsburg
3151901,Boldecker Land,69.65,"9,916",50,Landgemeinde,1,West,30103,Wolfsburg,51,IHK Lüneburg-Wolfsburg
3151902,Brome,204.46,"16,157",40,Kleine Kleinstadt,1,West,30103,Wolfsburg,51,IHK Lüneburg-Wolfsburg
3151903,Hankensbüttel,291.25,"9,007",50,Landgemeinde,1,West,30101,Wittingen,51,IHK Lüneburg-Wolfsburg
3151904,Isenbüttel,77.75,"15,381",40,Kleine Kleinstadt,1,West,30102,Gifhorn,51,IHK Lüneburg-Wolfsburg
3151905,Meinersen,173.59,"20,523",40,Kleine Kleinstadt,1,West,30102,Gifhorn,51,IHK Lüneburg-Wolfsburg
3151906,Papenteich,111.36,"24,341",40,Kleine Kleinstadt,1,West,30104,Braunschweig,51,IHK Lüneburg-Wolfsburg
3151907,Wesendorf,209.38,"14,372",40,Kleine Kleinstadt,1,West,30102,Gifhorn,51,IHK Lüneburg-Wolfsburg
3153002,"Bad Harzburg, Stadt",65.52,"22,017",20,Mittelstadt,1,West,30110,Bad Harzburg,10,IHK Braunschweig
3153007,"Langelsheim, Stadt",48.81,"11,536",30,Größere Kleinstadt,1,West,30109,Goslar,10,IHK Braunschweig
3153008,Liebenburg,78.51,"7,942",40,Kleine Kleinstadt,1,West,30109,Goslar,10,IHK Braunschweig
3153012,"Seesen, Stadt",102.32,"19,472",30,Größere Kleinstadt,1,West,30111,Seesen,10,IHK Braunschweig
3153016,"Braunlage, Stadt",31.65,"5,941",40,Kleine Kleinstadt,1,West,30112,Clausthal-Zellerfeld,10,IHK Braunschweig
3153017,"Goslar, Stadt",163.88,"51,128",20,Mittelstadt,1,West,30109,Goslar,10,IHK Braunschweig
3153018,"Clausthal-Zellerfeld, Berg- und Universitätsstadt",43.69,"15,563",30,Größere Kleinstadt,1,West,30112,Clausthal-Zellerfeld,10,IHK Braunschweig
3153504,"Harz (Landkreis Goslar), gemfr. Gebiet",372.40,0,50,Landgemeinde,1,West,30111,Seesen,10,IHK Braunschweig
3153901,Lutter am Barenberge,59.96,"3,964",50,Landgemeinde,1,West,30109,Goslar,10,IHK Braunschweig
3154013,"Königslutter am Elm, Stadt",131.12,"15,774",30,Größere Kleinstadt,1,West,30104,Braunschweig,10,IHK Braunschweig
3154014,Lehre,71.95,"12,218",30,Größere Kleinstadt,1,West,30104,Braunschweig,10,IHK Braunschweig
3154019,"Schöningen, Stadt",35.47,"11,412",30,Größere Kleinstadt,1,West,30106,Helmstedt,10,IHK Braunschweig
3154028,"Helmstedt, Stadt",66.74,"25,803",20,Mittelstadt,1,West,30106,Helmstedt,10,IHK Braunschweig
3154501,"Brunsleberfeld, gemfr. Gebiet",4.14,0,50,Landgemeinde,1,West,30106,Helmstedt,10,IHK Braunschweig
3154502,"Helmstedt, gemfr. Gebiet",18.73,0,50,Landgemeinde,1,West,30106,Helmstedt,10,IHK Braunschweig
3154503,"Königslutter, gemfr. Gebiet",8.91,0,50,Landgemeinde,1,West,30104,Braunschweig,10,IHK Braunschweig
3154504,"Mariental, gemfr. Gebiet",15.86,0,50,Landgemeinde,1,West,30106,Helmstedt,10,IHK Braunschweig
3154506,"Schöningen, gemfr. Gebiet",11.93,0,50,Landgemeinde,1,West,30106,Helmstedt,10,IHK Braunschweig
3154901,Grasleben,45.36,"4,372",50,Landgemeinde,1,West,30106,Helmstedt,10,IHK Braunschweig
3154902,Heeseberg,81.85,"3,813",50,Landgemeinde,1,West,30106,Helmstedt,10,IHK Braunschweig
3154903,Nord-Elm,63.38,"5,663",50,Landgemeinde,1,West,30106,Helmstedt,10,IHK Braunschweig
3154904,Velpke,120.67,"12,665",50,Landgemeinde,1,West,30103,Wolfsburg,10,IHK Braunschweig
3155001,"Bad Gandersheim, Stadt",90.85,"9,866",40,Kleine Kleinstadt,1,West,30402,Einbeck,37,IHK Hannover
3155002,"Bodenfelde, Flecken",19.77,"3,100",50,Landgemeinde,1,West,30403,Uslar,37,IHK Hannover
3155003,"Dassel, Stadt",113.24,"9,659",40,Kleine Kleinstadt,1,West,30402,Einbeck,37,IHK Hannover
3155005,"Hardegsen, Stadt",84.03,"7,625",40,Kleine Kleinstadt,1,West,30404,Northeim,37,IHK Hannover
3155006,Kalefeld,84.20,"6,354",40,Kleine Kleinstadt,1,West,30404,Northeim,37,IHK Hannover
3155007,Katlenburg-Lindau,71.52,"7,052",40,Kleine Kleinstadt,1,West,30404,Northeim,37,IHK Hannover
3155009,"Moringen, Stadt",82.39,"6,969",40,Kleine Kleinstadt,1,West,30404,Northeim,37,IHK Hannover
3155010,"Nörten-Hardenberg, Flecken",54.13,"8,178",40,Kleine Kleinstadt,1,West,30404,Northeim,37,IHK Hannover
3155011,"Northeim, Stadt",145.85,"29,040",20,Mittelstadt,1,West,30404,Northeim,37,IHK Hannover
3155012,"Uslar, Stadt",113.58,"14,278",30,Größere Kleinstadt,1,West,30403,Uslar,37,IHK Hannover
3155013,"Einbeck, Stadt",231.92,"30,925",20,Mittelstadt,1,West,30402,Einbeck,37,IHK Hannover
3155501,"Solling (Landkreis Northeim), gemfr. Geb.",177.28,0,50,Landgemeinde,1,West,30403,Uslar,37,IHK Hannover
3157001,Edemissen,104.12,"12,322",30,Größere Kleinstadt,1,West,30105,Peine,10,IHK Braunschweig
3157002,Hohenhameln,69.59,"9,174",40,Kleine Kleinstadt,1,West,30105,Peine,10,IHK Braunschweig
3157005,Lengede,34.34,"13,051",30,Größere Kleinstadt,1,West,30108,Salzgitter,10,IHK Braunschweig
3157006,"Peine, Stadt",119.84,"49,901",20,Mittelstadt,1,West,30105,Peine,10,IHK Braunschweig
3157007,Vechelde,76.24,"17,071",30,Größere Kleinstadt,1,West,30104,Braunschweig,10,IHK Braunschweig
3157008,Wendeburg,60.15,"10,319",30,Größere Kleinstadt,1,West,30104,Braunschweig,10,IHK Braunschweig
3157009,Ilsede,72.22,"21,530",20,Mittelstadt,1,West,30105,Peine,10,IHK Braunschweig
3158006,Cremlingen,59.49,"13,053",30,Größere Kleinstadt,1,West,30104,Braunschweig,10,IHK Braunschweig
3158037,"Wolfenbüttel, Stadt",78.74,"52,357",20,Mittelstadt,1,West,30107,Wolfenbüttel,10,IHK Braunschweig
3158039,Schladen-Werla,73.91,"8,803",40,Kleine Kleinstadt,1,West,30107,Wolfenbüttel,10,IHK Braunschweig
3158501,"Am Großen Rhode, gemfr. Gebiet",5.79,0,50,Landgemeinde,1,West,30107,Wolfenbüttel,10,IHK Braunschweig
3158502,"Barnstorf-Warle, gemfr. Gebiet",1.29,0,50,Landgemeinde,1,West,30107,Wolfenbüttel,10,IHK Braunschweig
3158503,"Voigtsdahlum, gemfr. Gebiet",5.81,0,50,Landgemeinde,1,West,30107,Wolfenbüttel,10,IHK Braunschweig
3158902,Baddeckenstedt,114.01,"10,491",50,Landgemeinde,1,West,30108,Salzgitter,10,IHK Braunschweig
3158903,Oderwald,89.21,"6,809",50,Landgemeinde,1,West,30107,Wolfenbüttel,10,IHK Braunschweig
3158906,Sickte,81.98,"10,579",40,Kleine Kleinstadt,1,West,30104,Braunschweig,10,IHK Braunschweig
3158907,Elm-Asse,214.06,"18,345",40,Kleine Kleinstadt,1,West,30107,Wolfenbüttel,10,IHK Braunschweig
3159001,"Adelebsen, Flecken",76.09,"6,344",40,Kleine Kleinstadt,1,West,30201,Göttingen,37,IHK Hannover
3159002,Bad Grund (Harz),41.31,"8,425",40,Kleine Kleinstadt,1,West,30501,Osterode am Harz,37,IHK Hannover
3159003,"Bad Lauterberg im Harz, Stadt",41.56,"10,404",30,Größere Kleinstadt,1,West,30501,Osterode am Harz,37,IHK Hannover
3159004,"Bad Sachsa, Stadt",33.20,"7,377",40,Kleine Kleinstadt,1,West,30501,Osterode am Harz,37,IHK Hannover
3159007,"Bovenden, Flecken",63.70,"13,559",30,Größere Kleinstadt,1,West,30201,Göttingen,37,IHK Hannover
3159010,"Duderstadt, Stadt",95.64,"20,517",20,Mittelstadt,1,West,30202,Duderstadt,37,IHK Hannover
3159013,Friedland,75.87,"12,607",30,Größere Kleinstadt,1,West,30201,Göttingen,37,IHK Hannover
3159015,Gleichen,129.25,"8,845",40,Kleine Kleinstadt,1,West,30201,Göttingen,37,IHK Hannover
3159016,"Göttingen, Stadt",116.93,"119,529",10,Großstadt,1,West,30201,Göttingen,37,IHK Hannover
3159017,"Hann. Münden, Stadt",121.16,"23,853",20,Mittelstadt,1,West,30203,Hann. Münden,37,IHK Hannover
3159019,"Herzberg am Harz, Stadt",71.88,"13,028",30,Größere Kleinstadt,1,West,30501,Osterode am Harz,37,IHK Hannover
3159026,"Osterode am Harz, Stadt",102.54,"21,839",20,Mittelstadt,1,West,30501,Osterode am Harz,37,IHK Hannover
3159029,Rosdorf,66.53,"11,887",30,Größere Kleinstadt,1,West,30201,Göttingen,37,IHK Hannover
3159034,Staufenberg,77.73,"7,835",40,Kleine Kleinstadt,1,West,30203,Hann. Münden,37,IHK Hannover
3159036,Walkenried,21.05,"4,460",50,Landgemeinde,1,West,30501,Osterode am Harz,37,IHK Hannover
3159501,"Harz (Ldkr. Göttingen), gemfr. Geb.",267.85,0,50,Landgemeinde,1,West,30501,Osterode am Harz,37,IHK Hannover
3159901,Dransfeld,122.71,"9,311",50,Landgemeinde,1,West,30201,Göttingen,37,IHK Hannover
3159902,Gieboldehausen,104.67,"13,698",50,Landgemeinde,1,West,30202,Duderstadt,37,IHK Hannover
3159903,Hattorf am Harz,57.48,"7,289",50,Landgemeinde,1,West,30501,Osterode am Harz,37,IHK Hannover
3159904,Radolfshausen,68.38,"7,229",50,Landgemeinde,1,West,30201,Göttingen,37,IHK Hannover
3241001,"Hannover, Landeshauptstadt",204.30,"535,061",10,Großstadt,1,West,30608,Hannover,37,IHK Hannover
3241002,"Barsinghausen, Stadt",102.81,"33,989",20,Mittelstadt,1,West,30610,Barsinghausen,37,IHK Hannover
3241003,"Burgdorf, Stadt",112.56,"30,482",20,Mittelstadt,1,West,30606,Burgdorf,37,IHK Hannover
3241004,"Burgwedel, Stadt",152.85,"20,474",20,Mittelstadt,1,West,30602,Großburgwedel,37,IHK Hannover
3241005,"Garbsen, Stadt",79.49,"60,875",20,Mittelstadt,1,West,30604,Garbsen,37,IHK Hannover
3241006,"Gehrden, Stadt",43.24,"14,903",30,Größere Kleinstadt,1,West,30608,Hannover,37,IHK Hannover
3241007,"Hemmingen, Stadt",31.73,"18,923",30,Größere Kleinstadt,1,West,30608,Hannover,37,IHK Hannover
3241008,Isernhagen,59.85,"24,219",20,Mittelstadt,1,West,30608,Hannover,37,IHK Hannover
3241009,"Laatzen, Stadt",34.16,"41,449",20,Mittelstadt,1,West,30609,Laatzen,37,IHK Hannover
3241010,"Langenhagen, Stadt",71.97,"53,790",20,Mittelstadt,1,West,30605,Langenhagen,37,IHK Hannover
3241011,"Lehrte, Stadt",127.67,"43,932",20,Mittelstadt,1,West,30607,Lehrte,37,IHK Hannover
3241012,"Neustadt am Rübenberge, Stadt",358.96,"43,964",20,Mittelstadt,1,West,30601,Neustadt am Rübenberge,37,IHK Hannover
3241013,"Pattensen, Stadt",67.13,"14,630",30,Größere Kleinstadt,1,West,30608,Hannover,37,IHK Hannover
3241014,"Ronnenberg, Stadt",37.89,"24,080",20,Mittelstadt,1,West,30608,Hannover,37,IHK Hannover
3241015,"Seelze, Stadt",54.08,"34,036",20,Mittelstadt,1,West,30608,Hannover,37,IHK Hannover
3241016,"Sehnde, Stadt",103.58,"23,505",20,Mittelstadt,1,West,30607,Lehrte,37,IHK Hannover
3241017,"Springe, Stadt",160.12,"28,918",20,Mittelstadt,1,West,30611,Springe,37,IHK Hannover
3241018,Uetze,140.85,"20,260",20,Mittelstadt,1,West,30606,Burgdorf,37,IHK Hannover
3241019,Wedemark,174.27,"29,599",20,Mittelstadt,1,West,30602,Großburgwedel,37,IHK Hannover
3241020,Wennigsen (Deister),53.88,"14,054",30,Größere Kleinstadt,1,West,30610,Barsinghausen,37,IHK Hannover
3241021,"Wunstorf, Stadt",125.74,"41,532",20,Mittelstadt,1,West,30603,Wunstorf,37,IHK Hannover
3251007,"Bassum, Stadt",168.85,"15,818",30,Größere Kleinstadt,1,West,30701,Syke,37,IHK Hannover
3251012,"Diepholz, Stadt",104.68,"16,661",30,Größere Kleinstadt,1,West,30703,Diepholz,37,IHK Hannover
3251037,Stuhr,81.83,"33,526",20,Mittelstadt,1,West,40001,Bremen,37,IHK Hannover
3251040,"Sulingen, Stadt",110.83,"12,799",30,Größere Kleinstadt,1,West,30702,Sulingen,37,IHK Hannover
3251041,"Syke, Stadt",128.11,"24,346",20,Mittelstadt,1,West,30701,Syke,37,IHK Hannover
3251042,"Twistringen, Stadt",114.37,"12,302",30,Größere Kleinstadt,1,West,30701,Syke,37,IHK Hannover
3251044,Wagenfeld,117.57,"7,226",40,Kleine Kleinstadt,1,West,30703,Diepholz,37,IHK Hannover
3251047,Weyhe,60.36,"30,627",20,Mittelstadt,1,West,40001,Bremen,37,IHK Hannover
3251901,Altes Amt Lemförde,109.56,"8,414",50,Landgemeinde,1,West,30703,Diepholz,37,IHK Hannover
3251902,Barnstorf,206.16,"12,021",40,Kleine Kleinstadt,1,West,30703,Diepholz,37,IHK Hannover
3251903,Bruchhausen-Vilsen,227.33,"17,352",40,Kleine Kleinstadt,1,West,30701,Syke,37,IHK Hannover
3251904,Kirchdorf,180.09,"7,375",50,Landgemeinde,1,West,30702,Sulingen,37,IHK Hannover
3251905,Rehden,128.30,"6,089",50,Landgemeinde,1,West,30703,Diepholz,37,IHK Hannover
3251906,Schwaförden,149.81,"6,895",50,Landgemeinde,1,West,30702,Sulingen,37,IHK Hannover
3251907,Siedenburg,103.12,"4,561",50,Landgemeinde,1,West,30702,Sulingen,37,IHK Hannover
3252001,"Aerzen, Flecken",105.26,"10,556",30,Größere Kleinstadt,1,West,30801,Hameln,37,IHK Hannover
3252002,"Bad Münder am Deister, Stadt",107.97,"17,356",30,Größere Kleinstadt,1,West,30801,Hameln,37,IHK Hannover
3252003,"Bad Pyrmont, Stadt",61.99,"19,067",30,Größere Kleinstadt,1,West,30802,Bad Pyrmont,37,IHK Hannover
3252004,"Coppenbrügge, Flecken",90.07,"6,998",40,Kleine Kleinstadt,1,West,30801,Hameln,37,IHK Hannover
3252005,Emmerthal,114.94,"9,847",40,Kleine Kleinstadt,1,West,30801,Hameln,37,IHK Hannover
3252006,"Hameln, Stadt",102.53,"57,228",20,Mittelstadt,1,West,30801,Hameln,37,IHK Hannover
3252007,"Hessisch Oldendorf, Stadt",120.32,"18,083",30,Größere Kleinstadt,1,West,30801,Hameln,37,IHK Hannover
3252008,"Salzhemmendorf, Flecken",94.45,"9,161",40,Kleine Kleinstadt,1,West,30801,Hameln,37,IHK Hannover
3254002,"Alfeld (Leine), Stadt",72.88,"18,814",30,Größere Kleinstadt,1,West,30903,Alfeld (Leine),37,IHK Hannover
3254003,Algermissen,35.71,"7,864",40,Kleine Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254005,"Bad Salzdetfurth, Stadt",67.20,"13,177",30,Größere Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254008,"Bockenem, Stadt",109.96,"9,827",40,Kleine Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254011,Diekholzen,30.22,"6,476",40,Kleine Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254014,"Elze, Stadt",47.81,"8,858",40,Kleine Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254017,Giesen,34.00,"9,698",40,Kleine Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254020,Harsum,50.00,"11,367",30,Größere Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254021,"Hildesheim, Stadt",92.29,"101,744",10,Großstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254022,Holle,61.25,"7,073",40,Kleine Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254026,Nordstemmen,60.22,"12,105",30,Größere Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254028,"Sarstedt, Stadt",43.00,"19,262",30,Größere Kleinstadt,1,West,30901,Sarstedt,37,IHK Hannover
3254029,Schellerten,80.41,"8,014",40,Kleine Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254032,Söhlde,57.45,"7,801",40,Kleine Kleinstadt,1,West,30902,Hildesheim,37,IHK Hannover
3254042,Freden (Leine),53.49,"4,709",50,Landgemeinde,1,West,30903,Alfeld (Leine),37,IHK Hannover
3254044,Lamspringe,70.50,"5,638",40,Kleine Kleinstadt,1,West,30903,Alfeld (Leine),37,IHK Hannover
3254045,Sibbesse,71.96,"5,829",40,Kleine Kleinstadt,1,West,30903,Alfeld (Leine),37,IHK Hannover
3254906,Leinebergland,170.00,"18,384",30,Größere Kleinstadt,1,West,30903,Alfeld (Leine),37,IHK Hannover
3255008,"Delligsen, Flecken",36.21,"7,844",40,Kleine Kleinstadt,1,West,30903,Alfeld (Leine),37,IHK Hannover
3255023,"Holzminden, Stadt",88.24,"20,132",20,Mittelstadt,1,West,31001,Holzminden,37,IHK Hannover
3255501,"Boffzen, gemfr. Gebiet",23.36,0,50,Landgemeinde,1,West,31001,Holzminden,37,IHK Hannover
3255502,"Eimen, gemfr. Gebiet",12.93,0,50,Landgemeinde,1,West,31001,Holzminden,37,IHK Hannover
3255503,"Eschershausen, gemfr. Gebiet",4.91,0,50,Landgemeinde,1,West,31001,Holzminden,37,IHK Hannover
3255504,"Grünenplan, gemfr. Gebiet",22.85,0,50,Landgemeinde,1,West,30903,Alfeld (Leine),37,IHK Hannover
3255505,"Holzminden, gemfr. Gebiet",15.01,0,50,Landgemeinde,1,West,31001,Holzminden,37,IHK Hannover
3255506,"Merxhausen, gemfr. Gebiet",22.50,0,50,Landgemeinde,1,West,31001,Holzminden,37,IHK Hannover
3255508,"Wenzen, gemfr. Gebiet",15.88,0,50,Landgemeinde,1,West,30903,Alfeld (Leine),37,IHK Hannover
3255901,Bevern,66.58,"5,882",50,Landgemeinde,1,West,31001,Holzminden,37,IHK Hannover
3255903,Boffzen,37.76,"6,796",50,Landgemeinde,1,West,31001,Holzminden,37,IHK Hannover
3255908,Bodenwerder-Polle,215.37,"14,818",40,Kleine Kleinstadt,1,West,31001,Holzminden,37,IHK Hannover
3255909,Eschershausen-Stadtoldendorf,132.64,"15,672",40,Kleine Kleinstadt,1,West,31001,Holzminden,37,IHK Hannover
3256022,"Nienburg (Weser), Stadt",64.53,"31,602",20,Mittelstadt,1,West,31101,Nienburg,37,IHK Hannover
3256025,"Rehburg-Loccum, Stadt",99.97,"10,187",30,Größere Kleinstadt,1,West,31101,Nienburg,37,IHK Hannover
3256030,"Steyerberg, Flecken",101.99,"5,236",40,Kleine Kleinstadt,1,West,31101,Nienburg,37,IHK Hannover
3256902,Heemsen,73.54,"6,066",50,Landgemeinde,1,West,31101,Nienburg,37,IHK Hannover
3256905,Liebenau,72.08,"6,076",50,Landgemeinde,1,West,31101,Nienburg,37,IHK Hannover
3256906,Marklohe,106.50,"8,431",50,Landgemeinde,1,West,31101,Nienburg,37,IHK Hannover
3256907,Steimbke,185.70,"7,239",50,Landgemeinde,1,West,31101,Nienburg,37,IHK Hannover
3256908,Uchte,284.30,"13,941",50,Landgemeinde,1,West,31101,Nienburg,37,IHK Hannover
3256909,Grafschaft Hoya,215.61,"16,794",50,Landgemeinde,1,West,31101,Nienburg,37,IHK Hannover
3256910,Mittelweser,196.57,"15,898",40,Kleine Kleinstadt,1,West,31101,Nienburg,37,IHK Hannover
3257003,Auetal,62.15,"6,287",40,Kleine Kleinstadt,1,West,31201,Stadthagen,37,IHK Hannover
3257009,"Bückeburg, Stadt",68.90,"19,324",30,Größere Kleinstadt,1,West,31203,Bückeburg,37,IHK Hannover
3257028,"Obernkirchen, Stadt",32.45,"9,336",40,Kleine Kleinstadt,1,West,31201,Stadthagen,37,IHK Hannover
3257031,"Rinteln, Stadt",109.02,"25,596",20,Mittelstadt,1,West,31204,Rinteln,37,IHK Hannover
3257035,"Stadthagen, Stadt",60.27,"22,158",20,Mittelstadt,1,West,31201,Stadthagen,37,IHK Hannover
3257901,Eilsen,13.91,"6,871",50,Landgemeinde,1,West,31203,Bückeburg,37,IHK Hannover
3257902,Lindhorst,34.59,"7,822",50,Landgemeinde,1,West,31201,Stadthagen,37,IHK Hannover
3257903,Nenndorf,51.41,"17,259",30,Größere Kleinstadt,1,West,31202,Nenndorf,37,IHK Hannover
3257904,Niedernwöhren,64.38,"8,103",50,Landgemeinde,1,West,31201,Stadthagen,37,IHK Hannover
3257905,Nienstädt,30.06,"10,086",50,Landgemeinde,1,West,31201,Stadthagen,37,IHK Hannover
3257906,Rodenberg,86.35,"15,674",40,Kleine Kleinstadt,1,West,31202,Nenndorf,37,IHK Hannover
3257907,Sachsenhagen,62.20,"9,367",50,Landgemeinde,1,West,31201,Stadthagen,37,IHK Hannover
3351004,"Bergen, Stadt",164.40,"13,642",30,Größere Kleinstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351006,"Celle, Stadt",176.02,"69,706",20,Mittelstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351010,Faßberg,102.31,"6,168",40,Kleine Kleinstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351012,Hambühren,56.81,"10,185",30,Größere Kleinstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351023,Wietze,63.26,"8,270",40,Kleine Kleinstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351024,Winsen (Aller),155.85,"13,113",30,Größere Kleinstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351025,Eschede,196.77,"5,802",40,Kleine Kleinstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351026,Südheide,196.50,"11,602",30,Größere Kleinstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351501,"Lohheide, gemfr. Bezirk",91.48,755,50,Landgemeinde,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351902,Flotwedel,113.34,"11,281",50,Landgemeinde,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351903,Lachendorf,165.40,"12,662",40,Kleine Kleinstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3351904,Wathlingen,68.68,"15,578",40,Kleine Kleinstadt,1,West,31301,Celle,51,IHK Lüneburg-Wolfsburg
3352011,"Cuxhaven, Stadt",161.92,"48,470",20,Mittelstadt,1,West,31401,Cuxhaven,71,IHK Stade für Elbe-Weser-Raum
3352032,Loxstedt,141.74,"16,115",30,Größere Kleinstadt,1,West,40002,Bremerhaven,71,IHK Stade für Elbe-Weser-Raum
3352050,Schiffdorf,113.57,"14,182",30,Größere Kleinstadt,1,West,40002,Bremerhaven,71,IHK Stade für Elbe-Weser-Raum
